part,name,description,category,product_line_id,release_date,original_condition_id
K6K24US#ABA,HP ProOne 600 i3 4160 Rfrbd AiO PC,HP ProOne 600 W8.1P-64 i3 4160 3.6GHz 500GB 8GB(1x8GB) DVDRW 21.5FHD WLAN HD 4400 Cam AiO PC,All-in-Ones,Commercial,09-06-2015,Refurbished
710089R-999-FMDV,HP EliteOne 800 i5 4690S Rfrbd AiO PC,HP EliteOne 800 Touch W7P-64 i5 4690S 3.2GHz 1TB SATA 16GB DVDRW 23.0FHD WLAN HD 4600 Cam AiO PC,All-in-Ones,Commercial,11-06-2015,Refurbished
710089R-999-FMDF,HP EliteOne 800 i7 4790S Rfrbd AiO PC,HP EliteOne 800 Touch W7P-64 i7 4790S 3.2GHz 500GB SATA 4GB DVDRW 23.0FHD NIC HD 4600 Cam AiO PC,All-in-Ones,Commercial,11-06-2015,Refurbished
K4V24US#ABA,HP EliteOne 800 i5 4590S Rfrbd AiO PC,HP EliteOne 800 W8.1P/W7P-64 i5 4590S 3.0GHz 500GB 8GB(2x4GB) DVDRW 23.0FHD WLAN HD 4600 Cam AiO PC,All-in-Ones,Commercial,15-06-2015,Refurbished
710089R-999-FMG9,HP EliteOne 800 i7 4790S Rfrbd AiO PC,HP EliteOne 800 W7P-64 i7 4790S 3.2GHz 1TB SATA 16GB DVDRW 23.0FHD NIC AMD HD 7650A Cam AiO PC,All-in-Ones,Commercial,16-06-2015,Refurbished
L9E82LT#ABM,HP ProOne 400 i3 4360T LTNA Rfrbd AiO PC,HP ProOne 400 Touch W8.1P/W7P-64 i3 4360T 3.2GHz 1TB 8GB No-Optical 21.5HD WLAN BT HD 4600 Cam LTNA AiO PC,All-in-Ones,Commercial,16-06-2015,Refurbished
737739R-999-FMGJ,HP ProOne 400 i3 4160T Rfrbd AiO PC,HP ProOne 400 W7P-64 i3 4160T 3.1GHz 500GB SATA 4GB DVDRW 19.5HD+ NIC Intel HD Cam AiO PC,All-in-Ones,Commercial,16-06-2015,Refurbished
K1K40UT#ABA,HP ProOne 600 i7 4790S AiO PC,HP ProOne 600 W8.1P/W7P-64 i7 4790S 3.2GHz 500GB 4GB(1x4GB) DVDRW 21.5FHD WLAN 4600 Cam AiO PC,All-in-Ones,Commercial,24-06-2015,Refurbished
K6N71LT#ABM,HP ProOne 400 i5 4590T LTNA Rfrbd AiO PC,HP ProOne 400 W8.1P/W7P-64 i5 4590T 2.0GHz 500GB 4GB DVDRW 19.5FHD WLAN BT HD 4600 Cam LTNA AiO PC,All-in-Ones,Commercial,25-06-2015,Refurbished
K1K32UT#ABA,HP ProOne 400 PD G3450T AiO PC,HP ProOne 400 W8.1P/W7P-64 PD G3450T 2.9GHz 500GB 4GB(1x4GB) DVDRW 19.5HD WLAN BT Cam AiO PC,All-in-Ones,Commercial,25-06-2015,Refurbished
710089R-999-FMK6,HP EliteOne 800 i5 4590S Rfrbd AiO PC,HP EliteOne 800 Touch W7P-64 i5 4590S 3.0GHz 1TB 16GB DVDRW 23.0FHD NIC HD 7650A Cam AiO PC,All-in-Ones,Commercial,01-07-2015,Refurbished
K6P14UT#ABA,HP ProOne 400 i3 4160T AiO PC,HP ProOne 400 W8.1P/W7P-64 i3 4160T 3.1GHz 500GB 4GB(1x4GB) DVDRW 19.5HD WLAN BT HD 4400 Cam AiO PC,All-in-Ones,Commercial,01-07-2015,Refurbished
L3W65US#ABA,HP EliteOne 800 i5 4690S Rfrbd AiO PC,HP EliteOne 800 W8.1P/W7P-64 i5 4690S 3.2GHz 500GB 8GB(2x4GB) No-Optical 23.0FHD HD 4600 Cam AiO PC,All-in-Ones,Commercial,02-07-2015,Refurbished
710089R-999-FMMW,HP EliteOne 800 i5 4590S Rfrbd AiO PC,HP EliteOne 800 W7P-64 i5 4590S 3.0GHz 256GB SSD 8GB DVDRW 23.0FHD NIC HD 4600 Cam AiO PC,All-in-Ones,Commercial,07-07-2015,Refurbished
710089R-999-FMLM,HP EliteOne 800 i7 4790S Rfrbd AiO PC,HP EliteOne 800 W7P-64 i7 4790S 3.2GHz 128GB SSD 8GB DVDRW 23.0FHD NIC HD 4600 AiO PC,All-in-Ones,Commercial,07-07-2015,Refurbished
710089R-999-FMLX,HP EliteOne 800 i7 4790S Rfrbd AiO PC,HP EliteOne 800 W7P-64 i7 4790S 3.2GHz 500GB 4GB DVDRW 23.0FHD NIC AMD HD 7650A Cam AiO PC,All-in-Ones,Commercial,07-07-2015,Refurbished
710089R-999-FMNC,HP EliteOne 800 i7 4790S Rfrbd AiO PC,HP EliteOne 800 W7P-64 i7 4790S 3.2GHz 500GB SATA 8GB DVD 23.0FHD WLAN AMD HD 7650A Cam AiO PC,All-in-Ones,Commercial,07-07-2015,Refurbished
K6Q63LT#ABM,HP EliteOne 800 i5 4590S LTNA Rfrbd AiO PC,HP EliteOne 800 W8.1P/W7P-64 i5 4590S 3.0GHz 500GB 8GB No-Optical 23.0FHD WLAN HD 4600 Cam LTNA AiO PC,All-in-Ones,Commercial,08-07-2015,Refurbished
G7B98UP#ABA,HP EliteOne 800 i5 4570S AiO PC,HP EliteOne 800 Touch W8.1P/W7P-64 i5 4570S 2.9GHz 500GB 8GB(2x8GB) DVDRW 23.0FHD WLAN Cam AiO PC,All-in-Ones,Commercial,09-07-2015,Refurbished
J6D68UT#ABA-S,HP EliteOne 705 AMD A4 Rfrbd AiO PC,HP EliteOne 705 W8.1P/W7P-64 AMD A4 Pro-7350B 3.4GHz 500GB 4GB DVDRW 23.0FHD WLAN Cam AiO PC,All-in-Ones,Commercial,10-07-2015,Refurbished
G7C60UP#ABA,HP EliteOne 800 i5 4590S Rfrbd AiO PC,HP EliteOne 800 Touch W7P-64 i5 4590S 3.0GHz 500GB SATA 4GB DVDRW 23.0FHD Cam HD 4600 AiO PC,All-in-Ones,Commercial,13-07-2015,Refurbished
K5W49US#ABA,HP EliteOne 800 i3 4160 Rfrbd AiO PC,HP EliteOne 800 Touch W8.1P/W7P-64 i3 4160 3.6GHz 500GB 4GB DVD 23.0FHD WLAN HD 4400 Cam AiO PC,All-in-Ones,Commercial,13-07-2015,Refurbished
L3F90UP#ABA,HP EliteOne 800 i5 4590S Rfrbd AiO PC,HP EliteOne 800 Touch W8.1P/W7P-64 i5 4590S 3.0GHz 500GB 8GB No-Optical 23.0FHD HD 4600 Cam AiO PC,All-in-Ones,Commercial,13-07-2015,Refurbished
J5X34US#ABA,HP EliteOne 800 i5 4570S AiO PC,HP EliteOne 800 W7P-64 i5 4570S 2.9GHz 256GB SSD 8GB(2x4GB) DVDRW 23.0FHD HD 4600 Cam AiO PC,All-in-Ones,Commercial,13-07-2015,Refurbished
K4V89US#ABA,HP ProOne 400 i3 4160T Rfrbd AiO PC,HP ProOne 400 Touch W7P-64 i3 4160T 3.1GHz 500GB 4GB DVDRW 21.5FHD WLAN BT HD 4400 Cam AiO PC,All-in-Ones,Commercial,13-07-2015,Refurbished
K4V89US#ABA,HP ProOne 400 i3 4160T AiO PC,HP ProOne 400 Touch W7P-64 i3 4160T 3.1GHz 500GB 4GB(1x4GB) DVDRW 21.5FHD WLAN BT HD 4400 Cam AiO PC,All-in-Ones,Commercial,13-07-2015,Refurbished
K6Q19UT#ABA,HP ProOne 400 i3 4160T AiO PC,HP ProOne 400 Touch W8.1P/W7P-64 i3 4160T 3.1GHz 500GB 4GB DVDRW 21.5FHD WLAN BT HD 4400 Cam AiO PC,All-in-Ones,Commercial,13-07-2015,Refurbished
710089R-999-FMPW,HP EliteOne 800 i5 4590S Rfrbd AiO PC,HP EliteOne 800 Touch W7P-64 i5 4590S 3.0GHz 256GB SSD 8GB DVDRW 23.0FHD WLAN HD 4600 Cam AiO PC,All-in-Ones,Commercial,15-07-2015,Refurbished
710089R-999-FMPJ,HP EliteOne 800 i5 4590S Rfrbd AiO PC,HP EliteOne 800 Touch W7P-64 i5 4590S 3.0GHz 500GB 16GB DVDRW 23.0FHD WLAN HD 4600 Cam AiO PC,All-in-Ones,Commercial,15-07-2015,Refurbished
710089R-999-FMNK,HP EliteOne 800 i5 4690S Rfrbd AiO PC,HP EliteOne 800 Touch W7P-64 i5 4690S 3.2GHz 256GB SSD 8GB DVDRW 23.0FHD NIC HD 4600 Cam AiO PC,All-in-Ones,Commercial,15-07-2015,Refurbished
L5N05US#ABA,HP EliteOne 800 i5 4690S Rfrbd AiO PC,HP EliteOne 800 Touch W7P-64 i5 4690S 3.2GHz 500GB 8GB No-Optical 23.0FHD WLAN BT Cam AiO PC,All-in-Ones,Commercial,15-07-2015,Refurbished
710089R-999-FMNL,HP EliteOne 800 i5 4690S Rfrbd AiO PC,HP EliteOne 800 W7P-64 i5 4690S 3.2GHz 1TB SATA 16GB DVDRW 23.0FHD NIC AMD HD 7650A Cam AiO PC,All-in-Ones,Commercial,15-07-2015,Refurbished
710089R-999-FMNM,HP EliteOne 800 i7 4790S Dual Rfrbd AiO PC,HP EliteOne 800 W7P-64 i7 4790S 3.2GHz 1.5TB Dual SATA 16GB DVDRW 23.0FHD NIC HD 7650A Cam AiO PC,All-in-Ones,Commercial,15-07-2015,Refurbished
737739R-999-FMPS,HP ProOne 400 i3 4160T Rfrbd AiO PC,HP ProOne 400 Touch W7P-64 i3 4160T 3.1GHz 500GB SATA 4GB DVDRW 21.5FHD NIC Cam AiO PC,All-in-Ones,Commercial,15-07-2015,Refurbished
737739R-999-FMNJ,HP ProOne 400 i5 4590T Rfrbd AiO PC,HP ProOne 400 W7P-64 i5 4590T 2.0GHz 500GB 4GB DVDRW 19.5HD+ WLAN HD 4600 Cam AiO PC,All-in-Ones,Commercial,15-07-2015,Refurbished
710091R-999-FLWP,HP ProOne 600 i7 47 i5 4570S Rfrbd AiO PC,HP ProOne 600 i7 47 W7P-64 i5 4570S 2.9GHz 500GB 8GB No-Optical 21.5FHD NIC HD 4600 Cam AiO PC,All-in-Ones,Commercial,15-07-2015,Refurbished
L2C54US#ABA,HP ProOne 600 i5 4590S AiO PC,HP ProOne 600 W8.1P/W7P-64 i5 4590S 3.0GHz 500GB 4GB(1x4GB) DVDRW 21.5FHD WLAN HD 4600 Cam AiO PC,All-in-Ones,Commercial,15-07-2015,Refurbished
710091R-999-FMT4,HP ProOne 600 i5 4590S Rfrbd AiO PC,HP ProOne 600 W7P-64 i5 4590S 3.0GHz 1TB SATA 8GB DVDRW 21.5FHD NIC HD 4600 Cam AiO PC,All-in-Ones,Commercial,17-07-2015,Refurbished
710089R-999-FMTJ,HP EliteOne 800 i3 4330 Rfrbd AiO PC,HP EliteOne 800 Touch W7P-64 i3 4330 3.5GHz 500GB 4GB DVDRW 23.0FHD NIC HD 4600 Cam AiO PC,All-in-Ones,Commercial,20-07-2015,Refurbished
K1K35UT#ABA,HP ProOne 400 i3 4360T AiO PC,HP ProOne 400 W8.1P-64 i3 4360T 3.2GHz 500GB 4GB DVDRW 21.5HD Touch WLAN BT HD 4600 Cam AiO PC,All-in-Ones,Commercial,28-07-2015,Refurbished
M0Z49US#ABA,HP EliteOne 800.1-64 i5 4590S Rfrbd AiO PC,HP EliteOne 800 W8.1-64 i5 4590S 3.0GHz 500GB 4GB(1x4GB) DVDRW 23.0FHD HD 4600 Cam AiO PC,All-in-Ones,Commercial,29-07-2015,Refurbished
710089R-999-FMZ8,HP EliteOne 800 i7 4790S Rfrbd AiO PC,HP EliteOne 800 W7P-64 i7 4790S 3.2GHz 500GB SATA 8GB DVDRW 23.0FHD WLAN HD 4600 Cam AiO PC,All-in-Ones,Commercial,30-07-2015,Refurbished
710091R-999-FMZD,HP ProOne 600 i3 4160 Rfrbd AiO PC,HP ProOne 600 W7P-64 i3 4160 3.6GHz 500GB SATA 4GB DVDRW 21.5FHD NIC Intel HD Cam AiO PC,All-in-Ones,Commercial,30-07-2015,Refurbished
710089R-999-FMXY,HP EliteOne 800 i5 4590S Rfrbd AiO PC,HP EliteOne 800 W7P-64 i5 4590S 3.0GHz 500GB SATA 8GB DVDRW 23.0FHD WLAN HD 7650A Cam AiO PC,All-in-Ones,Commercial,31-07-2015,Refurbished
J6D70UT#ABC,HP EliteOne 705 AMD A6 AiO PC,HP EliteOne 705 W8.1P/W7P-64 AMD A6 7400B 3.5GHz 500GB 4GB(1x4GB) DDR3 DVDRW 23.0FHD WLAN Cam AiO PC,All-in-Ones,Commercial,06-08-2015,Refurbished
L9E81LT#ABM,HP ProOne 400 i3 4160T Rfrbd AiO PC,HP ProOne 400 W8.1P/W7P-64 i3 4160T 3.1GHz 1TB 4GB(1x4GB) No-Optical 19.5HD WLAN BT HD 4400 LTNA AiO PC,All-in-Ones,Commercial,06-08-2015,Refurbished
M5Y56US#ABA,HP ProOne 600 W8.1/i5 4590S Rfrbd AiO PC,HP ProOne 600 W8.1/W7P-64 i5 4590S 3.0GHz 500B 8GB No-Optical 21.5FHD WLAN HD 4600 Cam AiO PC,All-in-Ones,Commercial,07-08-2015,Refurbished
L3A73US#ABA-S,HP EliteOne 800 i7 4790S Rfrbd AiO PC,HP EliteOne 800 W7P-64 i7 4790S 3.2GHz 500GB 4GB BluRay Writer 23.0FHD 7650A WLAN BT Cam AiO PC,All-in-Ones,Commercial,14-08-2015,Refurbished
K6Q19UT#ABA,HP ProOne 400 i3 4160T Rfrbd AiO PC,HP ProOne 400 Touch W8.1P/W7P-64 i3 4160T 3.1GHz 500GB 4GB DVDRW 21.5FHD WLAN BT HD 4400 Cam AiO PC,All-in-Ones,Commercial,14-08-2015,Refurbished
710089R-999-FN9V,HP EliteOne 800 i3 4330 Rfrbd AiO PC,HP EliteOne 800 Touch W7P-64 i3 4330 3.5GHz 500GB 4GB DVDRW 23.0FHD WLAN HD 7650A Cam AiO PC,All-in-Ones,Commercial,26-08-2015,Refurbished
G7C60UP#ABM,HP EliteOne 800 i5 4590S Rfrbd AiO PC,HP EliteOne 800 Touch W7P-64 i5 4590S 3.0GHz 500GB 4GB(1x4GB) DDR3 1600 DVDRW 23.0HD HD 4600 Cam LTNA AiO PC,All-in-Ones,Commercial,26-08-2015,Refurbished
710089R-999-FN9T,HP EliteOne 800 i5 4590S Rfrbd AiO PC,HP EliteOne 800 Touch W7P-64 i5 4590S 3.0GHz 500GB 8GB DVDRW 23.0FHD WLAN HD 4600 Cam AiO PC,All-in-Ones,Commercial,26-08-2015,Refurbished
710089R-999-FN2R,HP EliteOne 800 i7 4790S Rfrbd AiO PC,HP EliteOne 800 Touch W7P-64 i7 4790S 3.2GHz 1TB 8GB DVDRW 23.0FHD NIC HD 7650A Cam AiO PC,All-in-Ones,Commercial,26-08-2015,Refurbished
710089R-999-FNBG,HP EliteOne 800 i5 4590S Rfrbd AiO PC,HP EliteOne 800 W7P-64 i5 4590S 3.0GHz 256GB SSD 8GB DVDRW 23.0FHD NIC HD 4600 Cam AiO PC,All-in-Ones,Commercial,26-08-2015,Refurbished
710089R-999-FNBH,HP EliteOne 800 i5 4590S Rfrbd AiO PC,HP EliteOne 800 W7P-64 i5 4590S 3.0GHz 500GB SATA 16GB DVDRW 23.0FHD NIC HD 4600 Cam AiO PC,All-in-Ones,Commercial,26-08-2015,Refurbished
710089R-999-FNBM,HP EliteOne 800 i5 4590S Rfrbd AiO PC,HP EliteOne 800 W7P-64 i5 4590S 3.0GHz 500GB SATA 8GB DVDRW 23.0FHD NIC HD 7650A Cam AiO PC,All-in-Ones,Commercial,26-08-2015,Scratch & Dent 2
710089R-999-FN4S,HP EliteOne 800 i7 4790S Rfrbd AiO PC,HP EliteOne 800 W7P-64 i7 4790S 3.2GHz 256GB SSD 1TB 16GB BluRay Writer 23.0FHD NIC HD 7650A Cam AiO PC,All-in-Ones,Commercial,26-08-2015,Scratch & Dent 2
710089R-999-FN5H,HP EliteOne 800 i7 4790S Rfrbd AiO PC,HP EliteOne 800 W7P-64 i7 4790S 3.2GHz 500GB 8GB No-Optical 23.0FHD NIC HD 7650A Cam AiO PC,All-in-Ones,Commercial,26-08-2015,Refurbished
E0D28UP#ABA,HP EliteOne 800 i7 4790S Rfrbd AiO PC,HP EliteOne 800 W7P-64 i7 4790S 3.2GHz 500GB 8GB(2x4GB) DDR3 1600 DVDRW 23.0FHD HD 4600 Cam AiO PC,All-in-Ones,Commercial,26-08-2015,Refurbished
K1K44UA#ABA-S,HP EliteOne 800 i5 4590S Rfrbd AiO PC,HP EliteOne 800 W8.1P/W7P-64 i5 4590S 3.0GHz 500GB 4GB DVDRW 23.0FHD HD 4600 WLAN Cam AiO PC,All-in-Ones,Commercial,26-08-2015,Refurbished
737739R-999-FNB2,HP ProOne 400 i3 4160T Rfrbd AiO PC,HP ProOne 400 Touch W7P-64 i3 4160T 3.1GHz 500GB SATA 4GB DVDRW 21.5FHD NIC Cam AiO PC,All-in-Ones,Commercial,26-08-2015,Refurbished
737739R-999-FN89,HP ProOne 400 i3 4160T Rfrbd AiO PC,HP ProOne 400 W7P-64 i3 4160T 3.1GHz 128GB SSD 4GB No-Optical 19.5HD+ NIC Intel HD AiO PC,All-in-Ones,Commercial,26-08-2015,Refurbished
737739R-999-FN8Y,HP ProOne 400 i3 4160T Rfrbd AiO PC,HP ProOne 400 W7P-64 i3 4160T 3.1GHz 128GB SSD 4GB No-Optical 19.5HD+ NIC Intel HD AiO PC,All-in-Ones,Commercial,26-08-2015,Refurbished
737739R-999-FN7W,HP ProOne 400 i3 4360T Rfrbd AiO PC,HP ProOne 400 W7P-64 i3 4360T 3.2GHz 500GB SATA 8GB No-Optical 19.5HD+ NIC HD 4600 Cam AiO PC,All-in-Ones,Commercial,26-08-2015,Refurbished
737739R-999-FN8X,HP ProOne 400 i3 4360T Rfrbd AiO PC,HP ProOne 400 W7P-64 i3 4360T 3.2GHz 500GB SATA 8GB No-Optical 19.5HD+ NIC HD 4600 Cam AiO PC,All-in-Ones,Commercial,26-08-2015,Refurbished
737739R-999-FN5M,HP ProOne 400 i5 4590T Rfrbd AiO PC,HP ProOne 400 W7P-64 i5 4590T 2.0GHz 500GB SATA 8GB DVDRW 19.5HD+ NIC HD 4600 Cam AiO PC,All-in-Ones,Commercial,26-08-2015,Refurbished
710091R-999-FN8D,HP ProOne 600 i5 4590S Rfrbd AiO PC,HP ProOne 600 W7P-64 i5 4590S 3.0GHz 500GB SATA 4GB DVDRW 21.5FHD WLAN HD 4600 Cam AiO PC,All-in-Ones,Commercial,26-08-2015,Excess New
M5Z22UP#ABA,HP ProOne 600 i5 4590S Rfrbd AiO PC,HP ProOne 600 W8.1P/W7P-64 i5 4590S 3.0GHz 256GB SSD 16GB(2x8GB) DVDRW 21.5FHD WLAN HD 4600 Cam AiO PC,All-in-Ones,Commercial,26-08-2015,Refurbished
K1T28AW#ABA,HP ProOne 600 i5 4590S Rfrbd AiO PC,HP ProOne 600 W8.1P/W7P-64 i5 4590S 3.0GHz 500GB 4GB(1x4GB) DDR3 DVDRW 21.5FHD HD 4600 Cam AiO PC,All-in-Ones,Commercial,26-08-2015,Refurbished
710089R-999-FND2,HP EliteOne 800 i5 4590S Rfrbd AiO PC,HP EliteOne 800 Touch W7P-64 i5 4590S 3.0GHz 500GB 8GB DVDRW 23.0FHD NIC HD 4600 Cam AiO PC,All-in-Ones,Commercial,01-09-2015,Excess New
710089R-999-FNCK,HP EliteOne 800 i5 4670S Rfrbd AiO PC,HP EliteOne 800 Touch W7P-64 i5 4670S 3.1GHz 500GB 4GB DVDRW 23.0FHD WLAN HD 4600 Cam AiO PC,All-in-Ones,Commercial,01-09-2015,Refurbished
J6D72UT#ABA,HP EliteOne 705 AMD A10 Rfrbd AiO PC,HP EliteOne 705 W8.1P/W7P-64 AMD Pro A10-7800B 3.5GHz 500GB 4GB(1x4GB) DVDRW 23.0FHD WLAN Cam AiO PC,All-in-Ones,Commercial,04-09-2015,Excess New
710089R-999-FND7,HP EliteOne 800 i3 4160 Rfrbd AiO PC,HP EliteOne 800 W7P-64 i3 4160 3.6GHz 500GB SATA 4GB DVDRW 23.0FHD WLAN Intel HD Cam AiO PC,All-in-Ones,Commercial,08-09-2015,Refurbished
710089R-999-FNF4,HP EliteOne 800 i5 4590S Rfrbd AiO PC,HP EliteOne 800 W7P-64 i5 4590S 3.0GHz 128GB SSD 8GB DVDRW 23.0FHD NIC HD 4600 Cam AiO PC,All-in-Ones,Commercial,08-09-2015,Excess New
710089R-999-FNDQ,HP EliteOne 800 i7 4790S Rfrbd AiO PC,HP EliteOne 800 W7P-64 i7 4790S 3.2GHz 1TB 16GB DVDRW 23.0FHD WLAN HD 7650A Cam AiO PC,All-in-Ones,Commercial,08-09-2015,Excess New
M9P73US#ABA,HP EliteOne 705 Rfrbd AiO PC,HP EliteOne 705 W7P-64 AMD A8 7600B 3.1GHz 120GB SSD 8GB(1x8GB) DDR3 1600 DVDRW 23.0FHD AiO PC,All-in-Ones,Commercial,17-09-2015,Excess New
710089R-999-FNHD,HP EliteOne 800 i3 4330 Rfrbd AiO PC,HP EliteOne 800 Touch W7P-64 i3 4330 3.5GHz 500GB 4GB DVDRW 23.0FHD WLAN HD 4600 Cam AiO PC,All-in-Ones,Commercial,17-09-2015,Refurbished
710089R-999-FNJC,HP EliteOne 800 i7 4790S Rfrbd AiO PC,HP EliteOne 800 W7P-64 i7 4790S 3.2GHz 256GB SSD 16GB DVDRW 23.0FHD NIC HD 4600 Cam AiO PC,All-in-Ones,Commercial,23-09-2015,Excess New
N8N97US#ABA,HP ProOne 400 i5 4590T AiO PC,HP ProOne 400 W8.1P/W7P-64 i5 4590T 2.0GHz 120GB SSD 8GB DDR3 1600 19.5HD WLAN BT HD 4600 AiO PC,All-in-Ones,Commercial,25-09-2015,Refurbished
K8A88US#ABA,HP EliteOne 800.1-64 i5 4590S AiO PC,HP EliteOne 800 W8.1-64 i5 4590S 3.0GHz 500GB 8GB(2x4GB) DDR3 1600 DVDRW 23.0FHD HD 4600 Cam AiO PC,All-in-Ones,Commercial,29-09-2015,Excess New
710089R-999-FNL4,HP EliteOne 800 i5 4670S Rfrbd AiO PC,HP EliteOne 800 W7P-64 i5 4670S 3.1GHz 128GB SSD 4GB No-Optical 23.0FHD NIC HD 4600 Cam AiO PC,All-in-Ones,Commercial,02-10-2015,Excess New
710091R-999-FNMH,HP ProOne 600 i5 4590S Rfrbd AiO PC,HP ProOne 600 W7P-64 i5 4590S 3.0GHz 256GB SSD 8GB DVDRW 21.5FHD NIC HD 4600 Cam AiO PC,All-in-Ones,Commercial,07-10-2015,Refurbished
K1K41UT#ABA-S,HP EliteOne 800 i7 4790S Rfrbd AiO PC,HP EliteOne 800 W8.1P/W7P-64 i7 4790S 3.2GHz 1TB 8GB(2x4GB) DVDRW 23.0FHD WLAN HD 7650A Cam AiO PC,All-in-Ones,Commercial,12-10-2015,Refurbished
710089R-999-FNNM,HP EliteOne 800 i5 4570 Rfrbd AiO PC,HP EliteOne 800 Touch W7P-64 i5 4570 3.2GHz 500GB 4GB DVDRW 23.0FHD WLAN HD 4600 Cam AiO PC,All-in-Ones,Commercial,13-10-2015,Refurbished
710089R-999-FNN4,HP EliteOne 800 i5 4590S Rfrbd AiO PC,HP EliteOne 800 Touch W7P-64 i5 4590S 3.0GHz 1TB SATA 8GB DVDRW 23.0FHD HD 4600 Cam AiO PC,All-in-Ones,Commercial,13-10-2015,Refurbished
710089R-999-FNP4,HP EliteOne 800 i5 4690S Rfrbd AiO PC,HP EliteOne 800 Touch W7P-64 i5 4690S 3.2GHz 500GB SATA 8GB DVDRW 23.0FHD HD 4600 Cam AiO PC,All-in-Ones,Commercial,13-10-2015,Excess New
710089R-999-FNPD,HP EliteOne 800 i5 4570S Rfrbd AiO PC,HP EliteOne 800 W7P-64 i5 4570S 2.9GHz 500GB SATA 4GB DVDRW 23.0FHD WLAN HD 4600 Cam AiO PC,All-in-Ones,Commercial,13-10-2015,Refurbished
710089R-999-FNPJ,HP EliteOne 800 i5 4690S Rfrbd AiO PC,HP EliteOne 800 W7P-64 i5 4690S 3.2GHz 1TB SATA 8GB DVDRW 23.0FHD AMD HD 7650A Cam AiO PC,All-in-Ones,Commercial,13-10-2015,Excess New
737739R-999-FNNW,HP ProOne 400 i5 4590T Rfrbd AiO PC,HP ProOne 400 W7P-64 i5 4590T 2.0GHz 500GB SATA 8GB DVDRW 19.5HD+ NIC HD 4600 Cam AiO PC,All-in-Ones,Commercial,13-10-2015,Refurbished
737739R-999-FNLX,HP ProOne 400 i5 4590T Rfrbd AiO PC,HP ProOne 400 W7P-64 i5 4590T 2.0GHz 500GB SATA 4GB DVDRW 19.5HD+ NIC HD 4600 Cam AiO PC,All-in-Ones,Commercial,19-10-2015,Refurbished
J6D73UT#ABA,HP EliteOne 705 Rfrbd AiO PC,HP EliteOne 705 W8.1P/W7P-64 AMD A8 7600B 3.1GHz 1TB 8GB(2x4GB) DVDRW 23.0FHD WLAN Cam AiO PC,All-in-Ones,Commercial,20-10-2015,Excess New
M0Y59US#ABA,HP ProOne 600 i5 4590S Rfrbd AiO PC,HP ProOne 600 W8.1P/W7P-64 i5 4590S 3.0GHz 180GB SSD 4GB(1x4GB) DVDRW 21.5FHD WLAN HD 4600 Cam AiO PC,All-in-Ones,Commercial,20-10-2015,Refurbished
K6Q18UT#ABA,HP ProOne 400 i3 4160T Rfrbd AiO PC,HP ProOne 400 W8.1P/W7P-64 i3 4160T 3.1GHz 500GB 4GB(1x4GB) DVDRW 19.5HD WLAN BT HD 4400 Cam AiO PC,All-in-Ones,Commercial,21-10-2015,Refurbished
737739R-999-FNRF,HP ProOne 400 i3 4160T Rfrbd AiO PC,HP ProOne 400 W7P-64 i3 4160T 3.1GHz 500GB SATA 4GB DVDRW 19.5HD+ WLAN Intel HD Cam AiO PC,All-in-Ones,Commercial,22-10-2015,Refurbished
J6D74UT#ABA,HP EliteOne 705 AMD A10 Rfrbd AiO PC,HP EliteOne 705 W8.1P/W7P-64 AMD Pro A10-7800B 3.5GHz 1TB 8GB(2x4GB) DVDRW 23.0FHD WLAN Cam AiO PC,All-in-Ones,Commercial,26-10-2015,Refurbished
K1T28AW#ABA,HP ProOne 600 i5 4590S AiO PC,HP ProOne 600 W8.1P/W7P-64 i5 4590S 3.0GHz 500GB 4GB(1x4GB) DDR3 DVDRW 21.5FHD HD 4600 Cam AiO PC,All-in-Ones,Commercial,26-10-2015,Refurbished
G3B11US#ABA,HP EliteOne 800 i5 4570S Rfrbd AiO PC,HP EliteOne 800 W8.1P/W7P-64 i5 4570S 2.9GHz 500GB 4GB DVDRW 23.0FHD WLAN HD 4600 Cam AiO PC,All-in-Ones,Commercial,28-10-2015,Refurbished
L5T53UP#ABA,HP EliteOne 800 i7 4790S Rfrbd AiO PC,HP EliteOne 800 W8.1P/W7P-64 i7 4790S 3.2GHz 128GB SSD 8GB DVDRW 23.0FHD HD 4600 Cam AiO PC,All-in-Ones,Commercial,28-10-2015,Refurbished
710089R-999-FNTJ,HP EliteOne 800 i5 4590S Rfrbd AiO PC,HP EliteOne 800 Touch W7P-64 i5 4590S 3.0GHz 500GB SATA 8GB DVD 23.0FHD NIC HD 4600 Cam AiO PC,All-in-Ones,Commercial,29-10-2015,Refurbished
J6D75UT#ABA,HP EliteOne 705 AMD A4 AiO PC,HP EliteOne 705 W8.1P/W7P-64AMD A4 Pro-7350B 3.4GHz 500GB 4GB No-Optical 23.0FHD WLAN Cam AiO PC,All-in-Ones,Commercial,04-11-2015,Refurbished
710089R-999-FNWC,HP EliteOne 800 i5 4590S Rfrbd AiO PC,HP EliteOne 800 W7P-64 i5 4590S 3.0GHz 500GB SATA 4GB DVD 23.0FHD WLAN HD 4600 Cam AiO PC,All-in-Ones,Commercial,06-11-2015,Refurbished
